<data>
<meta>
<attributes>
<attribute><type>Numerical</type><name>Numerical_1</name></attribute>
<attribute><type>Numerical</type><name>Numerical_2</name></attribute>
<attribute><type>Categorical</type><name>Categorical_1</name></attribute>
</attributes>
<hierarchy>
<Categorical_1 name="color">
<![CDATA[<blue><cyan></cyan></blue><black><brown></brown></black><green><lightgreen></lightgreen><darkgreen></darkgreen></green><pink><rose></rose><purple></purple></pink>]]>
</Categorical_1>
</hierarchy>
</meta>
<class>T</class>
<dataset>
2.8882671157138056	2.202136922558045	brown	0
4.694418686538574	2.064182994750095	brown	0
4.940728891405366	2.1944597770771344	brown	0
1.8610865140395079	2.025987079778211	brown	0
2.836885074523504	2.073126828200724	brown	0
1.4418845496357489	2.127053576827752	brown	0
4.066076796362138	2.0266609206059965	brown	0
3.0432862494626085	1.9648942109310437	brown	0
3.8185446796287073	2.1565919480858278	brown	0
4.4332067443025185	1.671230162284937	brown	0
4.913190871409349	1.7839654050517693	brown	0
3.371728318024809	1.8834753722579989	brown	0
2.23482834069129	2.0278501683077677	brown	0
0.7868533073566688	1.8950355536665147	lightgreen	0
2.3111619193982884	2.032415290827059	lightgreen	0
3.173511227259005	1.7160201120872411	lightgreen	0
1.5093186710501183	2.1704844641442658	lightgreen	0
2.9742777480845772	1.8352090281072417	lightgreen	0
2.72955002494402	2.2803379095393925	lightgreen	0
3.04716883825945	1.8991708235261182	lightgreen	0
3.1622556900282888	2.0905465814699054	lightgreen	0
2.472352309188117	1.7105745001552934	lightgreen	0
3.307640163847224	2.141274662972433	lightgreen	0
3.396779995801271	2.2130120654090657	lightgreen	0
4.945046537061943	1.9005767398354292	lightgreen	0
5.269634911699729	2.199821811962528	lightgreen	0
4.696979586261224	2.089952174407475	lightgreen	0
1.9775219868948275	1.9961516778431805	lightgreen	0
4.989385083864392	2.533368516593835	lightgreen	0
4.70617147607819	1.6552540545414713	lightgreen	0
3.035870378663407	2.1719041143482603	lightgreen	0
2.170248946136238	2.2433590798773073	lightgreen	0
2.9151379985291768	2.3341923413645866	lightgreen	0
1.426698645248865	2.038853812384263	lightgreen	0
3.8491075938073496	2.0309778153206457	lightgreen	0
3.6373975887889385	1.63983773405627	lightgreen	0
3.1332504114648505	2.3343566870861006	lightgreen	0
3.2085964039837997	1.6945099039629317	lightgreen	0
3.058011296587814	1.9093855344165367	lightgreen	0
2.265312339496813	2.1973599855992836	lightgreen	0
3.007565822905462	2.3110306810797843	lightgreen	0
2.1167674911677317	1.9817998259232423	lightgreen	0
2.5253329843610315	2.138719688680061	lightgreen	0
2.602666227777283	1.9164465739691774	lightgreen	0
2.7313851707987924	1.685327669465689	lightgreen	0
3.626668895680573	2.177836252497992	lightgreen	0
2.045534154705477	2.0979053133034515	lightgreen	0
2.618531287919524	1.8322477456798913	lightgreen	0
1.9411593833127643	2.149307277206394	lightgreen	0
0.5243805732470594	2.312599283702012	lightgreen	0
3.6011295003038346	2.247000132815924	lightgreen	0
2.6255115300058414	1.9697283132095507	lightgreen	0
2.7433774284214687	1.7174936515686505	lightgreen	0
2.595663396610813	1.9987078207538358	lightgreen	0
2.9404023551030254	1.9856311501404478	lightgreen	0
3.0272930276056855	2.082329848050831	lightgreen	0
4.514107195473635	1.6960509729033995	lightgreen	0
2.9549162509300375	1.7769185239005612	lightgreen	0
2.6921369104801216	2.108971615640148	lightgreen	0
3.5003757054962854	1.773674970483783	lightgreen	0
1.6341969091729016	1.9378054711533497	lightgreen	0
2.9475491040283015	1.7441493776978292	lightgreen	0
3.1312001682847797	1.8267325748291585	lightgreen	0
2.9146890783195882	2.014692989430966	lightgreen	0
4.079339931429638	1.8412266306322065	lightgreen	0
1.1457478459466013	2.1780789868995303	lightgreen	0
3.337963846145394	1.7649245417163413	lightgreen	0
0.9589178649991328	1.734293443486609	lightgreen	0
3.540928134581332	2.139532315654725	lightgreen	0
2.2548479609822496	1.9681817226001042	lightgreen	0
2.3836278562586437	1.837145772061215	lightgreen	0
1.5793347294843745	1.9699127253132098	lightgreen	0
3.42141337518364	1.90229958384108	lightgreen	0
4.23695966711154	1.9330232872532223	lightgreen	0
1.975695349930899	2.2639777191913186	lightgreen	0
3.754748753994581	1.8134180591194973	lightgreen	0
3.1246576110258664	1.567936974141749	lightgreen	0
3.9165825571529767	1.739805817574028	lightgreen	0
3.4508562296834215	1.9134772370578061	lightgreen	0
3.4726003855048724	2.2674739822698164	lightgreen	0
2.770783738515948	1.7733591816351884	lightgreen	0
2.4299626978962534	2.2536219352918008	lightgreen	0
4.738049941406353	1.9982379896761187	lightgreen	0
2.1106039691913376	1.701734907290155	lightgreen	0
3.556645071910579	1.8914358787561494	darkgreen	0
1.4543885366306952	2.1458430352726303	darkgreen	0
1.7380070960494842	2.617026934142127	darkgreen	0
0.39211246196751137	2.355164324626164	darkgreen	0
4.341208146943215	2.0784693955435865	darkgreen	0
2.4218463279553113	1.554451277494296	darkgreen	0
1.125683226994995	1.850649555922434	darkgreen	0
4.997477870690663	1.9347295442342909	darkgreen	0
3.1596759095553715	1.6786426925676905	darkgreen	0
3.004896609216135	1.9148929221913382	darkgreen	0
3.0493931573534843	1.8164541351550108	darkgreen	0
2.0668976159066266	1.881677763783096	darkgreen	0
2.0793739627080003	1.9031370905456075	darkgreen	0
2.761480111797136	1.8162659446812466	darkgreen	0
2.0210086992262672	1.9081012143100666	darkgreen	0
2.406347428595465	2.033949547802349	darkgreen	0
3.754427789372904	1.5025005842730195	darkgreen	0
2.1308489230705936	1.6181218441795555	darkgreen	0
4.616003097136481	2.07826885295179	darkgreen	0
4.2530712795962415	2.1473650192177334	darkgreen	0
3.839048913476347	1.480100739921415	darkgreen	0
2.9851432136845992	2.0369606932920403	darkgreen	0
1.8541260098792645	2.0115948160355126	darkgreen	0
2.531462507148812	1.483992386000982	darkgreen	0
3.3651256223976453	2.2256605288504057	darkgreen	0
3.0064693798308713	2.1759462526785964	darkgreen	0
4.583888029216897	2.0348886535782	darkgreen	0
2.7857840354599195	1.73328415747363	darkgreen	0
3.156532583547783	2.1586395989325298	darkgreen	0
3.3930711924482924	1.996789062155775	darkgreen	0
1.8279907456832014	1.8689195796387388	darkgreen	0
2.07244267753552	2.3809820166092743	darkgreen	0
3.1625268715390873	1.684925665692413	darkgreen	0
3.4065831893101053	2.1421824322553285	darkgreen	0
1.1292774597790027	2.1785129654520925	darkgreen	0
2.4230576833509225	1.7847680899826592	darkgreen	0
1.4481855891568627	2.4233097212536063	darkgreen	0
2.32365653190418	1.9683810800294967	darkgreen	0
2.380614328403084	2.1961502326303792	darkgreen	0
6.369335693251403	2.306900640111151	darkgreen	0
2.536194826510008	2.2781741885852154	darkgreen	0
3.8644266715134874	1.9037716591724174	darkgreen	0
4.47374234153268	1.6922941126302344	darkgreen	0
4.222429577970836	2.052244889646827	darkgreen	0
4.3630437806536175	2.013098375306917	darkgreen	0
2.9747916013103977	1.8040191870006412	darkgreen	0
2.9192202104918494	2.0014721330835687	darkgreen	0
2.9558919996759445	2.19917251727141	darkgreen	0
2.640413359445185	2.329236419922277	darkgreen	0
4.505052175914333	1.9769153697554422	darkgreen	0
3.7740783094228876	2.18578786718715	darkgreen	0
2.257943681508449	1.6777218938408094	darkgreen	0
4.724217188728598	2.184547742243463	darkgreen	0
3.6422441579060476	1.9767655176547476	darkgreen	0
3.843304565216545	2.1456161671481926	darkgreen	0
1.9825385413219314	1.8933590926633437	darkgreen	0
3.2005462079866964	2.0324246605892324	darkgreen	0
3.855637125834808	2.001779256876572	darkgreen	0
2.8142429721451414	2.0876776660691165	darkgreen	0
2.266476977267786	1.7432612064774937	darkgreen	0
2.0012155786011334	2.1192249179070095	darkgreen	0
3.10066712082831	2.0282451677552116	darkgreen	0
2.9411886977318864	2.27831906384236	darkgreen	0
2.2788335438567158	2.0490873039000177	darkgreen	0
1.2589602991581998	2.0547341461682	darkgreen	0
3.4311356811060447	2.19486720493051	darkgreen	0
3.6953804002630974	2.5074875827711693	darkgreen	0
3.792494821114152	1.7005228522422238	darkgreen	0
4.33023214255566	2.011261611496808	darkgreen	0
2.796007271669175	2.2338082811861195	darkgreen	0
2.954934652709954	1.8473870040973832	darkgreen	0
2.090987622171157	1.753209805225121	darkgreen	0
3.088914942545876	1.618078562373581	darkgreen	0
